comment_id,reply_to_comment_id,comment_nr,content_id,comment_text,LABEL
136,,67,7,"Adică sa lași mașina 2 ore în Smart City și sa nu plătești cei 16 lei!? Unde va credeți? Aviz săracilor cu Tesla. Dacă nu aveți bani, luați un Șpring și de restul bilete de parcare. Oricum e o prostie asta cu încărcarea gratuita, o sa dispară după ce se mai vand electrice.",0
137,136,68,7,@Unu din Cluj: Colega a greșit. Ne cerem scuze.,0
138,,69,7,L-a imbarligat militianul comunist pe Boc care acum este la mana lui....si se executa ca la militia comunicta!! DESFIINTAREA POLITIEI LOCALE DE URGENTA si transformarea in GARDIENI PUBLICI.....exista platforma on line--de desfiintare..!!,0
139,,70,7,Oricum Boc o să iasă cu ceva minciuni și îi aburește pe proștii naivi care îl tot votează. Cât se fură în Cluj nu s-a furat nicăieri în țara asta.,0
140,,71,7,Are perfecta dreptate! In statiile de incarcare nu ar fi nevoie sa platesti parcarea. Este un abuz aceasta taxa de parcare.,0
141,140,72,7,@Dan: scrie pe pancarda unde sunt instructiunile despre incarcare: parcarea se plateste! Invata sa citesti!,0
142,140,73,7,@Ttt: toti ruptii in cur SAR sa l ampere pe prostan ca nu trebuie sa pateasca ca aici totul e gratis ..,1
143,140,74,7,"@Dan: cred că traiești în pădure. După ce îți încarci mașina pe banii Clujenilor, mai ai curajul să spui că este un abuz să plătești locul de parcare. Ce nesimțire.",0
144,,75,7,"Au aparut toti prosti sa comenteze...Cum sa platesti parcare cand tu esti in statie de incarcare marcata?Sau daca imi iau tichet, pot bloca statia ca eu am chef de cumparaturi in centru?",0
145,144,76,7,@Kyro: Un comentariu de nota 10 !,0
146,144,77,7,"@Kyro: Cretinule! ALA E LOC DE PARCARE. Ca in acel loc de parcare poti alimenta PE GRATIS, e un lucru. Dar nu e statie de alimentare, ci e PARCARE. Ca sa nu trebuiasca sa te duci cu masina la o STATIE DE ALIMENTARE ca si BENZINARIA. Tulai ce cretini sunteti.",1
147,144,78,7,"@Kyro: nu înțeleg, cum poți să fi atât de prost? După ce încarci mașina gratis, mai ai curaj să și comentez. Vine vremea și nu mai este departe, când a trebui sa bagi cardul să-ți încarci bateriile la conserva ta, atunci să vedem cum o să piscui.",1
148,144,79,7,@Alex: Nu o incarci gratis idiotule... fiecare Tesla vine cu un abonament si in functie de model primesti X incarcari gratis... nimic nu este gratis... dar mna... romanu fiind roman... sa moara capra vecinului ca eu nu imi permit,1
149,144,80,7,@Kyro: Ce zici tu e la statiile de incarcare Tesla. Aia unde a parcat macaronarul e a primariei.Tesla nu cred ca a construit o singura statie de incarcare de care vb in romania.,0
150,144,81,7,@Kyro: Nu trece o zi fara o mostra de retard civic din partea ta !Mai poti ?!,1
151,,82,7,"Cand n-ai 1-2 euro sa platesti parcarea, dupa ce ca primesti curent gratis. Macaronar prost! Ma mir sincer ca inca nu o dat-o de gard, sau in ceva groapa...",1
152,151,83,7,"@ttt: Bai, dacă trebuie plătit, platim! DAR UNDE PU.LA ESTE SEMN (stelp sau lege? DE A PLĂTI ????Id1ot fără școala, nu comenta dacă nu te pricepi.",1
153,151,84,7,"@Alt pr0st :-/: idiot, scie pe pancarda unde sunt instructiunile despre incarcare. E fix ultima chestie: parcarea se plateste! Plm invatati sa cititi pana la capat!",1
154,151,85,7,"@Ttt: data viitoare cand ma duc sa alimentez trebuie sa citesc instructiunile...poate e vreo taxa de achitat... Astia n-au 3 lei pentru un indicator ""parcare cu plata""?",0
155,,86,7,Incarcarea e gratis .. platesti parcarea doar .Mai Putin in wknd .. cacatul are impresia ca ii plateste cineva pt curent .. insa la fel de ciobani si aia cu cojile pe locuri de electrice,1
156,,87,7,"Ce va agitati atata? Voi ati platit amenda mai mare: incarcarea la toti astia, in timp ce mai platiti cel putin jumatate din pretul benzinei ca accize.",0
157,156,88,7,@csj: EXACT!,0
158,,89,7,Curent gratis si parcare gratis? Nici asistatii social nu au parte de asemenea beneficii.,0
159,158,90,7,"@Calin: Asa e cand lumea cere taxe regresive, gratis pentru bogati, 7 lei litrul pentru sarac.",0
160,,91,7,"Gregorio Rizo, iar ti-a intrat somajul? Iar ai venit in Romania cu bani putini? N-ai avea noroc de broscar cioflingar. Cuponul de pensie l-ai adus cu tine ca sa primesti gratuitate la mijloacele de transport in comun? Card Catena ti-ai facut? Bagane-am cu totii macaroana-n scumpa de...",1
161,160,92,7,"@Boc: Taci pr0st, băiatul are dreptate",0
162,160,93,7,@Analfabet : ala e singurul baiat pensionar din italia. Sa-i bei sosul de rosii daca esti de acord cu el.,0
163,,94,7,"Baiatu are dreptate , nu este nici unde o tabla pe care scrie sa iti platesti parcarea cat timp incarci !",0
164,163,95,7,"@Sebastian: Pe toata strada ai panouri cum ca parcarea trebuie platita. Doar curentu' e gratis acolo, pentru EVisti! La fel ca si orice alta tara, fie ca ai moped, masina electric sau 1.9 TDI parcarea pe strada se plateste! Inclusiv la el la macaronar acasa, in Napoli!",0
165,163,96,7,"@ttt: Da aia nu ii parcare prostea.... este statie de icnarcare, si marcata ca asemenea... ce zici... daca ai bilet, poti parca acolo ?",0
166,163,97,7,"@Kyro: nu, idiot abject ce esti! La instructiunile despre incarcare scrie clar: curentul e gratis, platesti parcarea! Dar macaronarul nu stie sa citessca!",1
167,163,98,7,@Sebastian: incarcarea este un beneficiu.parcarea nu. U de scrie ca nu trebuie sa platesti?,0
168,,99,7,"Cam grasuti politisti locali la cluj, astia nu dau probe sportive ?",0
169,168,100,7,@Pepe: de ce? Trebuia sa alerge dupa italian? Si-asa o fost greu cu caligrafiatul....,0
170,,101,7,"Da, mi se pare absurd sa platesti si incarcare si taxa de parcare. Ori una ori alta...dar sper ca nu se refera ca el n-a platit niciuna... vorba aia si cu pula in cur si cu sufletu in rai",0
171,170,102,7,"@TaNaToS: incarcarea e gratis...Unii o folosesc ca si parcare gratis. Chiar daca incarci gratis, tre sa platesti parcarea.",0
172,,103,7,pai tocmai ca unii cu bateriile conecteaza incarcatorul si pleaca la plimbare ore in sir.,0
173,,104,7,un clujean care nu se stie romaneste la el? :))) dute ba pe italia,0
174,,105,7,Va anunt ca sunt prost si-am luat amenda. Como se face que tot io este prostul scolii,0
175,174,106,7,@Draghi clujeni:,0
176,,107,7,Oras 5 stele :)))))),0
177,,108,7,tot broscarul?,0
178,,0,9,"prosti ati fost, prosti sunteti si prosti o sa fiti.....",1
179,,1,9,Sunt curios când vor fi mâzgălite cu vopsea .,0
180,,0,10,"masina este a celor de la webcar.eu facuta plangere si catre ei, aduc masini la comanda si probabil uneori si inchiriaza ilegal, in orice caz ei sigur stiu cine a fost la volan!",0
181,,1,10,"dati videoul si plangere la politie, cel mai probabil cacatu asta ramane fara permis chiar si cu legislatia actuala, sau postati aici strada unde a fost facuta poza, poate o sa primeasca o surpriza",0
182,,2,10,Motociclisul a facut atac de panica ca a trecut de axa drumului?,0
183,182,3,10,@EM: las-o ca macane! labarul cu porcu trebuie scos definitiv de pe sosele; aia a fost tentativa de omor,1
184,,0,11,ce gluma buna,0
185,,1,11,"numai centuri aveti in cap :)))si doar in cap, in practica vai de capul nostru",0
186,,2,11,"Vâlcele-Apahida e doar o carare, nu centura ocolitoare !!! Mergeti La Oradea sa vedeti ce inseamna o centura ocolitoare !",
187,,3,11,"Drumul acela duce prin sate !!! Ce fel de ocolitoare se doreste a fi ? Ce "" ocoleste "" ? Satele acelea nu au nici macar trotuare, iar latimea drumului in sate abia este de o masina si jumatate. Drumul n-are acostament si nici fundatie. In multe locuri terenul "" fuge "" de sub drum. In fiecare an este petecit. Daca vor sa faca o "" ocolitoare "" s-o faca…ocolitoare nu de tranzit !!!",0
188,,4,11,"Ala e drum comunal si deja exista. Centura e doar in capul lui Tise.Si daca te uiti la ce ocoleste poate fi centura Valcele sau centura Rediu, nu centura Cluj.",0
189,,5,11,"Dar ceva drum dinspre Baciu spre Floresti pe cand ? Ca Taietura si Donath deservesc ca si centura..Sa nu mai zic ce bine ar prinde un drum expres in nordul Bdl. Muncii, sa inceapa la sensul dinspre Sub Coasta si sa mearga pana la iesirea din Baciu.",0
190,,6,11,HAHAHAHAHAHAHHAHAHAHAHAH,0
191,,7,11,"Mai bine-o facea in partea cealalta, catre autostrada. Astia oare is chiar asa prosti???",1
192,,8,11,"Iarasi au tupeu astia sa numeasca CENTURI modernizarile de drumuri comunale si judetene!Alo TISE!!! Ai fost in ultima vreme la Sibiu, Oradea, Brasov??? Du-te vezi si intre timp cauta si in DEX ce inseamna centura!",0
193,,0,13,"Cu salarii de 17 000+, basca spaga pe care o cereti ca nesimtitii ce sunteti, nu riscati sa saraciti.",1
194,,1,13,Lasa ca primiti destul nesimtitilor,1
195,,2,13,Dar nu va e rușine cât vi sau majorat salariile luacar rusii pe tanc fomistilor,0
196,195,3,13,"@Respect medicii : sindicatul Solidaritatea, nu reprezintă medicii",0
197,195,4,13,@Lulu: In sfarsit un om care zice lucrurilor pe nume. Doar ca multimea confunda lucrurile,0
198,,1,14,"aici este dovada ca sunteti PSBTHLIM.... prost ii ala care da, nu ala care cere....",0
199,198,2,14,"@andi: Ca sa vezi ca asta nu e ""vinitura"", ci clujean get.beget.Dar e drept ca nu e boz.gor ca tine",2
200,198,3,14,"@andi: Acel ***** din spate Mai dat tepe in 2010-2013. Politia Romana ar trebui sa il stie. Atunci a dat Mita la judecata si a scapat . iar oameni au ramas cu paguba. Daca vreti va Mai dau DOI tepari : Marele Mason Mircea Chira alaturi de recidivistul Adrian Petru Groza , sustineti de av Ioan Rus si notarul Teodorescu",0
201,,6,14,"Vin cu completarea mesajului de mai jos. Am primit setul de acte. Imi cer un contract de asistenta juridica cu orice avocat, care sa ma reprezinte in Italia sau cu ei contra sumei de 37,40 euro. Suma se vireaza catre SFARLEA in banca UNICREDIT BANK.Dupa cum am citit mai sus, asta e sigur teapa lui Sfarlea care s-a ""reorganizat""",0
202,201,7,14,daca n-ai ce face cu banii trimitei.,0
203,201,8,14,"acuma suma e de 39,40 am luat eu teapa azi daca nu am citit nu stiam trebuia sa trimit pt 2 persoane dar nu am avut bani si am trimis doar pt 1,si banca sa schimbat acuma se cheama che banka,eu am trimis prin moneygram miau trimis un sms cu numele de sfarlea titus dumitru",0
204,201,9,14,"Sper ca nu ai dat banii,sunt cei mai mari tepari din Italia, nu va lasati pacaliti,nu trimiteti bani in contul nimanui.",0
205,,10,14,"Am primit oferta de loc de munca in provincia Bolzano, tot de pe infomunca dar nu mi-au cerut nimic, nici macar cartea de identitate. Oferta seamana cu cea de mai sus dar este facuta de Offerte-Lavoro.it. Mi-au solicitat acordul pentru conditiile pe care mi le-au trimis. As dori sa stiu daca e teapa sau e adevarat.",0
206,,12,14,"Acum SFARLEA reprezinta firma EUROLAVORO.Acelasi domeniu de activitate, aceleasi tepe. Numai ca suma a ajuns la 35,20 euro si oscileaza.Dar tot teapa e.Succes SFARLEA, dar pana la urma tot o sa-ti rupa cinevaa gatul.",0
207,206,13,14,"Da, da...si mai nou ofera locuri de munca si-n austria si germania , e tare ofertant nenorocitul.....cand o sa-i vina sfarsitul va fi crunt.....cu siguranta se va gasi intr-o buna zi careva care sa plateasca politiele pt toata lumea pe care acest nenorocit jegos a inselat-o......un sclerozat care ar trebui tras in teapa sau pe roata sa sufere si el…cum au suferit sute sau mii de romani care si-au dat si painea de la gura sa poate merge sa munceasca cinstit in alta tara ........",1
208,,15,14,"Eu am trimes actele joia trecuta si astazi mi-au facut rezervarea cu Carpatair, am dat telefon la sediu lor din Iasi si intradevar rezervarea a fost facuta. Costul biletului 73 de euro.",0
209,208,16,14,"Daca tu ai plecat prin Euro Lavoro sau mai nou se numeste Romania Lavoro,sunt cei mai mari tepari.Pleci cand o zbura porcii,daca ai mai timis bani si pentru avion,i-ai perdut si pe aia.Si eu am primit de la ei sa le trimit bani in cont.Le-am zis ca sunt tepari,au inceput sa ma ameninte ca nu o sa mai merg in tara aia niciodata.Cam as procedeaza gasca,Ovidiu…POp,Sfarlea.Este o caracatita in Italia,nu va puteti explica. Nu mai vorbi prostii ca pleci prin astia,nu vei pleca niciodata.ATENTIE TOTI ASTIA AU FACUT ACUM DIN EURO LAVORO ROMANIA LAVORO,SUNT ACEIASI TEPARI.",0
210,,17,14,"Mi-am dat seama de la bun inceput ca este o teapa! Firma se numeste acum Euro Lavoro si te pun sa ii suni pentru angajare, chipurile in Elvetia si, cand colo, ei sunt in ... Italia, la Rimini! Probabil e un numar cu plata, cine stie cati Euro! Feriti-va de ei oameni buni! Numarul de telefon este acelasi ca al Romania Lavoro, deci, mare atentie!",0
211,210,18,14,"va rog sa-mi spuneti daca ati avut probleme cu aceasta firma,fiindca am fost selectati pentru lucru in Austria",0
212,210,19,14,"Buna si eu am fost selectata pentru Elvetia si sora mea la fel.Numarul de telefon e de Italia intr-adevar,eu am sunat si nu e cu suprataxa,dimpotriva am folosit minutele gratuite,dar....nu stiu ce sa zic! Am gasit multe comentarii pe forum negative,mie mi-a cam scazut elanul,parca nu le-as mai trimite nici actele,imi e cam teama!",0
213,210,20,14,"mona marin, mai suna-l odata si trimite-l GURA MASII de nenorocit .Este un escroc si o sa se intoarca toate tepele pe care le-a tras impotriva lui.Asadar stai cuminte si nu trimite nimic din ce iti cere si ai mare atentie la firmele astea de recrutare ,sunt numai fantezii inselatoare.",1
214,210,21,14,nu va incredeti in eurolavoro ; am luat teapa de la ei.,0
215,210,22,14,"lucreaza pe p mana cu infomunca cu sediul in Turda , str. Toamnei 1a ap.15 ; aveti grija la amandoua ;infomunca la ei intra banii pana la urma ;",0
216,,24,14,"Buna ziua ,ma numesc Naramza ion si eu am trimis actele si 32,50 euro prin western union pe numele acesta Sfarlea Sever Titus Dumitru ,in ziua de vineri 20/09/2013.am sunat si mi-a raspuns acest ,,Domn''Sfarlea Sever Titus Dumitru.Si mi-a spus sa am rabdare ca acum lucreaza la acte .Este teapa oare?Ramane sa astept sa vad ce se intampla .",0
217,216,25,14,da este 100%,0
218,216,26,14,sigur esti in echipa cu mine .inca nu mi-au trimis banii inapoi sant papagali.,0
219,216,27,14,"Da, da...si cu mine ....si eu am cotizat la acesti nenorociti in luna februarie a acestui an si acuma am proces penal cu ei ....sa vedem pana la urma ce se ve intampla ...........",0
220,,35,14,vreti sa-mi spuneti ca acest decret va apara de inselatorii trimiteti-mi banii inapoi asa cum v-ati laudat la inceput,0
221,220,36,14,"I-ati adio de la bani, nu-ti va mai trimite nimeni niciun ban :( ......suntem ffff multi tepuiti si nimeni nu a mai primit niciun ban inapoi......doar bunul dumnezeu va mai plati acestor nenorociti",0
222,,61,14,desi afisa-ti cele de mai jos eu am achitat ce mi-ati cerut dar VOI MA-TI MINTIT SI ANSELAT deci nu va faceti ca ploua.,0
223,,65,14,"cu tot ce ati scris mai jos si toate drepturile ce rezulta de acolo pe care le aveti ,voi tot ma-ti inselat cu acei bani plus ca nu aveti presiune in conducta sa-i returnati. ATENTIE ROMANASI viitori clienti sa fiti atenti nu va lasati pacaliti de vorbele lor .",0
224,,80,14,ABhttp://www.politiaalba.ro0258/81.06.83ARhttp://ar.politiaromana.ro0257/20.71.00AGhttp://www.politiaarges.ro0248/22.30.33BChttp://bc.politiaromana.ro0234/20.20.00BHhttp://bh.politiaromana.ro0234/20.20.00BNhttp://bn.politiaromana.ro0259/41.24.72BThttp://bt.politiaromana.ro0231/50.72.01BVhttp://bv.politiaromana.ro0268/40.75.00BRhttp://br.politiaromana.ro0239/61.27.24BZhttp://bz.politiaromana.ro0238/40.21.00CShttp://cs.politiaromana.ro0255/50.20.06CLhttp://cl.politiaromana.ro0242/31.18.49CJhttp://cj.politiaromana.ro0264/43.20.00CThttp://ct.politiaromana.ro0241/50.22.29CVhttp://cv.politiaromana.ro0267/30.74.00DBhttp://db.politiaromana.ro0245/61.22.22DJhttp://dj.politiaromana.ro0251/59.81.81GLhttp://gl.politiaromana.ro0236/41.43.43GRhttp://gr.politiaromana.ro0246/21.12.68GJhttp://gj.politiaromana.ro0253/20.79.62HRhttp://hr.politiaromana.ro0266/20.50.04HDhttp://hd.politiaromana.ro0254/21.21.21ILhttp://il.politiaromana.ro0243/20.74.00IShttp://www.politiarutieraiasi.ro0232/30.27.72IFhttp://if.politiaromana.ro0212/32.98.35MMhttp://mm.politiaromana.ro0262/21.66.91MHhttp://mh.politiaromana.ro0252/30.52.21MShttp://ms.politiaromana.ro0265/20.23.63NThttp://nt.politiaromana.ro0233/20.70.00OThttp://ot.politiaromana.ro0249/40.65.00PHhttp://ph.politiaromana.ro0244/27.61.21SMhttp://sm.politiaromana.ro0261/80.77.10SJhttp://sj.politiaromana.ro0260/61.27.86SBhttp://www.politiasibiu.ro0269/20.82.05SVhttp://sv.politiaromana.ro0230/20.30.04TRhttp://tr.politiaromana.ro0247/31.01.21TMhttp://www.poltim.ro0256/40.20.05TLhttp://tl.politiaromana.ro0240/50.67.02VShttp://vs.politiaromana.ro0235/31.13.52VLhttp://vl.politiaromana.ro0250/70.32.13VNhttp://vn.politiaromana.ro0237/20.70.05DGPMBhttp://b.politiaromana.ro0213/23.75.60;…9544IGPRhttp://www.politiaromana.ro	0213/36.22.09,0
